2521,譛
2522,譜
2523,議
2524,譲
2525,譴
2526,讀
2527,讃
2528,讌
2529,讓
2530,讚
2531,谺
2532,谿
2533,豁
2534,豌
2535,豚
2536,豫
2537,豬
2538,豹
2539,豺
2540,豼
2541,貂
2542,貅
2543,貉
2544,貊
2545,貌
2546,貍
2547,貎
2548,貘
2549,財
2550,販
2551,貶
2552,貼
2553,貽
2554,賂
2555,賊
2556,賍
2557,賎
2558,賑
2559,賜
2560,賤
2561,賦
2562,賭
2563,賺
2564,購
2565,贈
2566,贐
2567,贓
2568,贖
2569,赦
2570,赫
2571,赭
2572,趺
2573,趾
2574,跂
2575,跌
2576,跏
2577,跖
2578,跚
2579,跛
2580,距
2581,跟
2582,跡
2583,跣
2584,跨
2585,跪
2586,路
2587,跳
2588,践
2589,跼
2590,跿
2591,踈
2592,踉
2593,踊
2594,踏
2595,踐
2596,踝
2597,踞
2598,踟
2599,踪
2600,踰
2601,踴
2602,踵
2603,蹂
2604,蹄
2605,蹉
2606,蹊
2607,蹌
2608,蹐
2609,蹕
2610,蹟
2611,蹠
2612,蹤
2613,蹲
2614,蹴
2615,蹶
2616,躅
2617,躇
2618,躊
2619,躋
2620,躑
2621,躓
2622,躔
2623,躡
2624,躪
2625,躬
2626,躯
2627,躰
2628,躱
2629,躾
2630,軅
2631,軆
2632,軈
2633,軋
2634,軌
2635,軒
2636,軛
2637,軟
2638,転
2639,軸
2640,軻
2641,軼
2642,軽
2643,軾
2644,較
2645,輅
2646,輊
2647,輌
2648,輓
2649,輔
2650,輙
2651,輛
2652,輝
2653,輪
2654,輳
2655,輸
2656,輾
2657,轄
2658,轅
2659,轆
2660,轉
2661,轌
2662,轎
2663,轗
2664,轜
2665,轢
2666,轣
2667,轤
2668,辞
2669,辣
2670,邦
2671,邨
2672,邪
2673,邯
2674,邱
2675,邵
2676,邸
2677,郁
2678,郊
2679,郎
2680,郛
2681,郡
2682,郢
2683,郤
2684,郭
2685,郵
2686,都
2687,鄂
2688,鄒
2689,鄭
2690,鄲
2691,酊
2692,酌
2693,配
2694,酎
2695,酒
2696,酔
2697,酘
2698,酢
2699,酣
2700,酥
2701,酩
2702,酪
2703,酬
2704,酲
2705,酵
2706,酷
2707,酸
2708,醂
2709,醇
2710,醉
2711,醋
2712,醍
2713,醐
2714,醒
2715,醗
2716,醜
2717,醴
2718,醸
2719,醺
2720,釀
2721,釈
2722,釉
2723,野
2724,釖
2725,釘
2726,釛
2727,針
2728,釟
2729,釣
2730,釦
2731,釧
2732,釵
2733,釶
2734,釼
2735,釿
2736,鈍
2737,鈎
2738,鈑
2739,鈔
2740,鈕
2741,鈞
2742,鈩
2743,鈬
2744,鈴
2745,鈷
2746,鈿
2747,鉄
2748,鉅
2749,鉈
2750,鉉
2751,鉋
2752,鉐
2753,鉗
2754,鉚
2755,鉛
2756,鉞
2757,鉢
2758,鉤
2759,鉦
2760,鉱
2761,鉾
2762,銀
2763,銃
2764,銅
2765,銑
2766,銓
2767,銕
2768,銖
2769,銘
2770,銚
2771,銛
2772,銭
2773,銷
2774,銹
2775,鋏
2776,鋤
2777,鋩
2778,鋪
2779,鋭
2780,鋲
2781,鋳
2782,鋸
2783,鋺
2784,鋼
2785,錆
2786,錏
2787,錐
2788,錘
2789,錚
2790,錠
2791,錢
2792,錦
2793,錨
2794,錫
2795,錬
2796,錮
2797,錯
2798,録
2799,錵
2800,錺
2801,錻
2802,鍄
2803,鍋
2804,鍍
2805,鍔
2806,鍖
2807,鍛
2808,鍠
2809,鍬
2810,鍮
2811,鍵
2812,鍼
2813,鍾
2814,鎌
2815,鎔
2816,鎗
2817,鎚
2818,鎧
2819,鎬
2820,鎭
2821,鎮
2822,鎰
2823,鎹
2824,鏃
2825,鏈
2826,鏗
2827,鏘
2828,鏝
2829,鏡
2830,鏤
2831,鏥
2832,鐃
2833,鐇
2834,鐓
2835,鐔
2836,鐘
2837,鐙
2838,鐚
2839,鐡
2840,鐫
2841,鐵
2842,鐺
2843,鑄
2844,鑑
2845,鑓
2846,鑚
2847,鑛
2848,鑠
2849,鑢
2850,鑪
2851,鑰
2852,鑷
2853,鑼
2854,鑽
2855,钁
2856,阡
2857,阨
2858,阪
2859,阮
2860,阯
2861,防
2862,阻
2863,阿
2864,陀
2865,陂
2866,附
2867,陌
2868,降
2869,陏
2870,限
2871,陜
2872,陟
2873,院
2874,陣
2875,除
2876,陦
2877,陬
2878,陲
2879,陳
2880,陵
2881,陸
2882,険
2883,陽
2884,隅
2885,隈
2886,隍
2887,階
2888,隔
2889,隕
2890,隗
2891,際
2892,障
2893,隧
2894,險
2895,隴
2896,雄
2897,雅
2898,雉
2899,雌
2900,雎
2901,雕
2902,雛
2903,離
2904,靆
2905,靉
2906,靖
2907,静
2908,靜
2909,靤
2910,靦
2911,靫
2912,靭
2913,靱
2914,靴
2915,靹
2916,靺
2917,靼
2918,鞁
2919,鞄
2920,鞅
2921,鞆
2922,鞋
2923,鞍
2924,鞘
2925,鞜
2926,鞣
2927,鞦
2928,鞨
2929,鞭
2930,鞳
2931,韃
2932,韆
2933,韈
2934,韵
2935,韶
2936,韻
2937,頂
2938,頃
2939,項
2940,順
2941,須
2942,頌
2943,頏
2944,預
2945,頑
2946,頒
2947,頓
2948,頗
2949,領
2950,頡
2951,頬
2952,頭
2953,頰
2954,頷
2955,頻
2956,頼
2957,頽
2958,顆
2959,顋
2960,額
2961,顎
2962,顏
2963,顔
2964,願
2965,顛
2966,顧
2967,顫
2968,顱
2969,顳
2970,颯
2971,飄
2972,飜
2973,飢
2974,飩
2975,飫
2976,飮
2977,飯
2978,飲
2979,飴
2980,飼
2981,飽
2982,餃
2983,餅
2984,餉
2985,餌
2986,餒
2987,餓
2988,餔
2989,餘
2990,餝
2991,餞
2992,餠
2993,餤
2994,館
2995,餬
2996,餽
2997,餾
2998,饅
2999,饋
3000,饌
3001,饐
3002,饑
3003,饒
3004,馘
3005,馭
3006,馮
3007,馳
3008,馴
3009,馼
3010,駁
3011,駄
3012,駅
3013,駆
3014,駈
3015,駐
3016,駒
3017,駘
3018,駛
3019,駝
3020,駢
3021,駭
3022,駮
3023,駱
3024,駲
3025,駻
3026,騅
3027,騎
3028,騏
3029,験
3030,騙
3031,騨
3032,騷
3033,騾
3034,驂
3035,驃
3036,驅
3037,驍
3038,驕
3039,驗
3040,驟
3041,驢
3042,驤
3043,驥
3044,驪
3045,骭
3046,骰
3047,骸
3048,骼
3049,髀
3050,髏
3051,髑
3052,體
3053,髟
3054,魂
3055,魏
3056,魴
3057,鮃
3058,鮎
3059,鮑
3060,鮒
3061,鮓
3062,鮖
3063,鮗
3064,鮟
3065,鮠
3066,鮨
3067,鮪
3068,鮫
3069,鮭
3070,鮮
3071,鮴
3072,鮹
3073,鯀
3074,鯆
3075,鯉
3076,鯏
3077,鯑
3078,鯒
3079,鯖
3080,鯛
3081,鯡
3082,鯢
3083,鯣
3084,鯤
3085,鯨
3086,鯰
3087,鯱
3088,鯲
3089,鯵
3090,鰄
3091,鰆
3092,鰉
3093,鰊
3094,鰌
3095,鰍
3096,鰐
3097,鰓
3098,鰔
3099,鰡
3100,鰤
3101,鰭
3102,鰯
3103,鰰
3104,鰹
3105,鰺
3106,鰻
3107,鰾
3108,鱆
3109,鱇
3110,鱈
3111,鱒
3112,鱚
3113,鱠
3114,鱧
3115,鱶
3116,鱸
3117,鳩
3118,鳰
3119,鳴
3120,鴃
3121,鴉
3122,鴎
3123,鴒
3124,鴕
3125,鴣
3126,鴨
3127,鴪
3128,鴫
3129,鴻
3130,鴾
3131,鴿
3132,鵁
3133,鵄
3134,鵈
3135,鵐
3136,鵙
3137,鵜
3138,鵝
3139,鵡
3140,鵤
3141,鵬
3142,鵲
3143,鵺
3144,鶇
3145,鶉
3146,鶏
3147,鶚
3148,鶤
3149,鶫
3150,鶲
3151,鶴
3152,鶸
3153,鶺
3154,鶻
3155,鷁
3156,鷄
3157,鷆
3158,鷏
3159,鷓
3160,鷦
3161,鷭
3162,鸚
3163,鹸
3164,鹹
3165,麒
3166,黏
3167,黔
3168,默
3169,黜
3170,黝
3171,點
3172,黠
3173,黥
3174,黯
3175,黷
3176,黼
3177,鼾
3178,齔
3179,齟
3180,齠
3181,齡
3182,齢
3183,齣
3184,齦
3185,齪
3186,齬
3187,齲
3188,齶
3189,齷
3190,龝
